intake_year,animal_type,breed,count
2017,Dog,Chihuahua Longhair/Miniature Poodle,1
2018,Cat,Domestic Shorthair Mix,565
2018,Cat,Domestic Medium Hair Mix,75
2018,Cat,Domestic Longhair Mix,39
2018,Cat,Siamese Mix,13
2018,Cat,Domestic Shorthair,6
2018,Cat,Siamese,5
2018,Cat,Maine Coon Mix,4
2018,Cat,American Shorthair Mix,3
2018,Cat,Snowshoe Mix,3
2018,Cat,American Curl Shorthair,3
2018,Cat,Domestic Medium Hair,2
2018,Cat,Himalayan Mix,2
2018,Cat,Manx Mix,1
2018,Cat,Japanese Bobtail/American Curl Shorthair,1
2018,Cat,Bengal Mix,1
2018,Cat,Ragdoll Mix,1
2018,Cat,American Curl Shorthair/Siamese,1
2018,Cat,Russian Blue,1
2018,Cat,Scottish Fold/Domestic Shorthair,1
2018,Dog,Pit Bull Mix,297
2018,Dog,Labrador Retriever Mix,278
2018,Dog,Chihuahua Shorthair Mix,201
2018,Dog,German Shepherd Mix,100
2018,Dog,Australian Cattle Dog Mix,63
2018,Dog,Border Collie Mix,31
2018,Dog,Staffordshire Mix,31
2018,Dog,Siberian Husky Mix,30
2018,Dog,Dachshund Mix,29
2018,Dog,Miniature Poodle Mix,27
2018,Dog,Cairn Terrier Mix,26
2018,Dog,Boxer Mix,25
2018,Dog,Yorkshire Terrier Mix,24
2018,Dog,German Shepherd,23
2018,Dog,Jack Russell Terrier Mix,23
2018,Dog,Great Pyrenees Mix,21
2018,Dog,Pointer Mix,21
2018,Dog,Rat Terrier Mix,21
2018,Dog,Australian Shepherd Mix,19
2018,Dog,Beagle Mix,19
2018,Dog,Chihuahua Longhair Mix,18
2018,Dog,Miniature Schnauzer Mix,18
2018,Dog,Plott Hound Mix,17
2018,Dog,Shih Tzu Mix,16
2018,Dog,Labrador Retriever,15
2018,Dog,Catahoula Mix,15
2018,Dog,American Bulldog Mix,15
2018,Dog,Anatol Shepherd Mix,13
2018,Dog,Boston Terrier Mix,10
2018,Dog,Border Terrier Mix,10
2018,Dog,American Pit Bull Terrier Mix,10
2018,Dog,Chihuahua Shorthair/Dachshund,9
2018,Dog,Rottweiler Mix,9
2018,Dog,Labrador Retriever/Pit Bull,9
2018,Dog,Golden Retriever/Labrador Retriever,9
2018,Dog,Norfolk Terrier Mix,8
2018,Dog,Great Dane Mix,8
2018,Dog,Black Mouth Cur Mix,8
2018,Dog,Alaskan Husky Mix,8
2018,Dog,Maltese Mix,8
2018,Dog,Mastiff Mix,7
2018,Dog,Black/Tan Hound Mix,7
2018,Dog,Boxer,6
2018,Dog,Dachshund Longhair Mix,6
2018,Dog,Siberian Husky,6
2018,Dog,Cocker Spaniel Mix,6
2018,Dog,Labrador Retriever/German Shepherd,6
2018,Dog,Dachshund/Chihuahua Shorthair,6
2018,Dog,Labrador Retriever/Weimaraner,5
2018,Dog,Greyhound Mix,5
2018,Dog,Miniature Pinscher Mix,5
2018,Dog,Dalmatian Mix,5
2018,Dog,Border Terrier,5
2018,Dog,Pit Bull/Labrador Retriever,5
2018,Dog,German Shepherd/Pit Bull,5
2018,Dog,Doberman Pinsch Mix,5
2018,Dog,Maltese,5
2018,Dog,Cardigan Welsh Corgi Mix,5
2018,Dog,Chihuahua Shorthair,5
2018,Dog,Pomeranian Mix,5
2018,Dog,Pug Mix,5
2018,Dog,Golden Retriever Mix,5
2018,Dog,Miniature Schnauzer,4
2018,Dog,Rottweiler,4
2018,Dog,Pekingese Mix,4
2018,Dog,Bull Terrier Mix,4
2018,Dog,Miniature Poodle,4
2018,Dog,Anatol Shepherd/Great Pyrenees,4
2018,Dog,Norwich Terrier Mix,4
2018,Dog,Jack Russell Terrier/Chihuahua Shorthair,4
2018,Dog,Bichon Frise Mix,4
2018,Dog,Labrador Retriever/Alaskan Husky,4
2018,Dog,Black/Tan Hound,4
2018,Dog,Labrador Retriever/Border Collie,4
2018,Dog,Shih Tzu,4
2018,Dog,Pit Bull/Australian Cattle Dog,3
2018,Dog,Great Pyrenees,3
2018,Dog,Queensland Heeler Mix,3
2018,Dog,Basset Hound Mix,3
2018,Dog,English Bulldog Mix,3
2018,Dog,Alaskan Husky,3
2018,Dog,Pointer/Labrador Retriever,3
2018,Dog,Border Collie/German Shepherd,3
2018,Dog,Redbone Hound Mix,3
2018,Dog,Labrador Retriever/Boxer,3
2018,Dog,Australian Cattle Dog/Labrador Retriever,3
2018,Dog,Scottish Terrier Mix,3
2018,Dog,Pit Bull,3
2018,Dog,Siberian Husky/German Shepherd,3
2018,Dog,German Shepherd/Black/Tan Hound,3
2018,Dog,Blue Lacy Mix,3
2018,Dog,Akita Mix,3
2018,Dog,Whippet Mix,3
2018,Dog,Black Mouth Cur/Labrador Retriever,3
2018,Dog,Manchester Terrier Mix,3
2018,Dog,German Shepherd/Labrador Retriever,3
2018,Dog,Chinese Sharpei,3
2018,Dog,Bulldog Mix,3
2018,Dog,Chow Chow Mix,3
2018,Dog,Beagle,3
2018,Dog,Soft Coated Wheaten Terrier Mix,3
2018,Dog,Labrador Retriever/Plott Hound,3
2018,Dog,Toy Poodle Mix,3
2018,Dog,Labrador Retriever/Siberian Husky,3
2018,Dog,Lhasa Apso Mix,3
2018,Dog,Border Collie,3
2018,Dog,Tibetan Terrier Mix,2
2018,Dog,Border Collie/Bernese Mountain Dog,2
2018,Dog,Border Collie/Australian Shepherd,2
2018,Dog,Australian Cattle Dog,2
2018,Dog,Catahoula/Whippet,2
2018,Dog,Chihuahua Shorthair/Catahoula,2
2018,Dog,Bull Terrier Miniature Mix,2
2018,Dog,Australian Cattle Dog/German Shepherd,2
2018,Dog,Pembroke Welsh Corgi/Chihuahua Shorthair,2
2018,Dog,Chihuahua Shorthair/Miniature Poodle,2
2018,Dog,Pug/Chihuahua Shorthair,2
2018,Dog,Chihuahua Shorthair/Pug,2
2018,Dog,St. Bernard Rough Coat/Boxer,2
2018,Dog,Chinese Sharpei Mix,2
2018,Dog,Beagle/Dachshund,2
2018,Dog,Collie Rough/Great Pyrenees,2
2018,Dog,Border Collie/Australian Cattle Dog,2
2018,Dog,Collie Smooth Mix,2
2018,Dog,Miniature Schnauzer/Yorkshire Terrier,2
2018,Dog,Collie Smooth/Boxer,2
2018,Dog,Pharaoh Hound Mix,2
2018,Dog,Australian Kelpie Mix,2
2018,Dog,Pug,2
2018,Dog,Dachshund/Labrador Retriever,2
2018,Dog,Catahoula/Labrador Retriever,2
2018,Dog,Dalmatian/Plott Hound,2
2018,Dog,Soft Coated Wheaten Terrier,2
2018,Dog,Australian Shepherd,2
2018,Dog,Standard Schnauzer,2
2018,Dog,English Bulldog,2
2018,Dog,Vizsla,2
2018,Dog,German Shepherd/Australian Cattle Dog,2
2018,Dog,Maltese/Yorkshire Terrier,2
2018,Dog,Border Collie/Whippet,2
2018,Dog,Miniature Pinscher/Chihuahua Shorthair,2
2018,Dog,German Shepherd/Nova Scotia Duck Tolling Retriever,2
2018,Dog,Miniature Poodle/Lhasa Apso,2
2018,Dog,German Shorthair Pointer Mix,2
2018,Dog,Beagle/Pug,2
2018,Dog,Glen Of Imaal Mix,2
2018,Dog,Cairn Terrier,2
2018,Dog,Golden Retriever,2
2018,Dog,Pharaoh Hound,2
2018,Dog,Great Pyrenees/Labrador Retriever,2
2018,Dog,Cardigan Welsh Corgi,2
2018,Dog,Irish Terrier Mix,2
2018,Dog,Pointer,2
2018,Dog,Jack Russell Terrier,2
2018,Dog,Black Mouth Cur/German Shepherd,2
2018,Dog,Labrador Retriever/Australian Cattle Dog,2
2018,Dog,Cardigan Welsh Corgi/Labrador Retriever,2
2018,Dog,Labrador Retriever/Australian Kelpie,2
2018,Dog,Shih Tzu/Miniature Poodle,2
2018,Dog,American Staffordshire Terrier Mix,2
2018,Dog,Smooth Fox Terrier Mix,2
2018,Dog,Boxer/Beagle,2
2018,Dog,Chesa Bay Retr Mix,2
2018,Dog,Labrador Retriever/Great Pyrenees,2
2018,Dog,Staffordshire,2
2018,Dog,Yorkshire Terrier/Miniature Poodle,2
2018,Dog,Standard Schnauzer Mix,2
2018,Dog,Boxer/Pit Bull,2
2018,Dog,Toy Fox Terrier Mix,2
2018,Dog,Labrador Retriever/Pointer,2
2018,Dog,West Highland Mix,2
2018,Dog,Labrador Retriever/Whippet,2
2018,Dog,Beagle/Labrador Retriever,2
2018,Dog,Australian Shepherd/Basset Hound,1
2018,Dog,Cardigan Welsh Corgi/Australian Kelpie,1
2018,Dog,Whippet/Labrador Retriever,1
2018,Dog,Australian Shepherd/Great Pyrenees,1
2018,Dog,Catahoula/Border Collie,1
2018,Dog,Akita/Border Collie,1
2018,Dog,Yorkshire Terrier/Shih Tzu,1
2018,Dog,Australian Shepherd/Plott Hound,1
2018,Dog,Pit Bull/Weimaraner,1
2018,Dog,Great Pyrenees/Dalmatian,1
2018,Dog,Cardigan Welsh Corgi/Miniature Schnauzer,1
2018,Dog,Great Pyrenees/German Shepherd,1
2018,Dog,German Shepherd/Chow Chow,1
2018,Dog,Chihuahua Shorthair/Pomeranian,1
2018,Dog,Staffordshire/Australian Cattle Dog,1
2018,Dog,Australian Terrier Mix,1
2018,Dog,Vizsla/Greyhound,1
2018,Dog,Harrier Mix,1
2018,Dog,Pit Bull/German Shepherd,1
2018,Dog,Havanese Mix,1
2018,Dog,Black Mouth Cur,1
2018,Dog,Collie Smooth/Australian Kelpie,1
2018,Dog,Pug/Beagle,1
2018,Dog,Italian Greyhound Mix,1
2018,Dog,Carolina Dog,1
2018,Dog,Akbash Mix,1
2018,Dog,Rottweiler/Staffordshire,1
2018,Dog,Basenji Mix,1
2018,Dog,Bloodhound/Labrador Retriever,1
2018,Dog,Boston Terrier,1
2018,Dog,Border Collie/Great Pyrenees,1
2018,Dog,Keeshond/Finnish Spitz,1
2018,Dog,Standard Schnauzer/German Shepherd,1
2018,Dog,American Staffordshire Terrier,1
2018,Dog,Treeing Tennesse Brindle Mix,1
2018,Dog,Basset Hound/Dachshund,1
2018,Dog,West Highland,1
2018,Dog,Boston Terrier/Chihuahua Shorthair,1
2018,Dog,Pit Bull/Bull Terrier,1
2018,Dog,Dachshund,1
2018,Dog,Pit Bull/Rat Terrier,1
2018,Dog,Dachshund Longhair,1
2018,Dog,Plott Hound/Labrador Retriever,1
2018,Dog,Chihuahua Shorthair/Rat Terrier,1
2018,Dog,Cardigan Welsh Corgi/American Staffordshire Terrier,1
2018,Dog,American Staffordshire Terrier/Rottweiler,1
2018,Dog,Chinese Sharpei/Rhod Ridgeback,1
2018,Dog,Labrador Retriever/Cardigan Welsh Corgi,1
2018,Dog,Chinese Sharpei/Rottweiler,1
2018,Dog,Dachshund Longhair/Tibetan Spaniel,1
2018,Dog,Rat Terrier/Dachshund,1
2018,Dog,Australian Kelpie/Border Collie,1
2018,Dog,Rhod Ridgeback,1
2018,Dog,Labrador Retriever/Greyhound,1
2018,Dog,Rottweiler/Plott Hound,1
2018,Dog,Dachshund Wirehair Mix,1
2018,Dog,Shetland Sheepdog,1
2018,Dog,Dachshund Wirehair/Chihuahua Shorthair,1
2018,Dog,American Foxhound Mix,1
2018,Dog,Dachshund/Beagle,1
2018,Dog,Chow Chow,1
2018,Dog,Labrador Retriever/Queensland Heeler,1
2018,Dog,German Shorthair Pointer,1
2018,Dog,Labrador Retriever/Rat Terrier,1
2018,Dog,German Wirehaired Pointer Mix,1
2018,Dog,Brittany,1
2018,Dog,Border Collie/Labrador Retriever,1
2018,Dog,Labrador Retriever/Staffordshire,1
2018,Dog,Tibetan Spaniel Mix,1
2018,Dog,Labrador Retriever/Standard Poodle,1
2018,Dog,Toy Poodle,1
2018,Dog,Beagle/Australian Cattle Dog,1
2018,Dog,Golden Retriever/Border Terrier,1
2018,Dog,Dachshund/Cardigan Welsh Corgi,1
2018,Dog,Weimaraner Mix,1
2018,Dog,Landseer Mix,1
2018,Dog,Chihuahua Longhair/Pomeranian,1
2018,Dog,Bruss Griffon Mix,1
2018,Dog,Great Dane,1
2018,Dog,Lhasa Apso/Miniature Poodle,1
2018,Dog,Pit Bull/Chow Chow,1
2018,Dog,Beagle/Catahoula,1
2018,Dog,Belgian Malinois Mix,1
2018,Dog,Australian Kelpie/Bull Terrier,1
2018,Dog,Pit Bull/Rottweiler,1
2018,Dog,Maltese/Miniature Poodle,1
2018,Dog,Alaskan Husky/German Shepherd,1
2018,Dog,Chihuahua Shorthair/Shih Tzu,1
2018,Dog,Australian Shepherd/Australian Cattle Dog,1
2018,Dog,Dachshund/Rat Terrier,1
2018,Dog,Pointer/Dalmatian,1
2018,Dog,Manchester Terrier/Basenji,1
2018,Dog,Pointer/Pit Bull,1
2018,Dog,Yorkshire Terrier,1
2018,Dog,Pomeranian/Beagle,1
2018,Dog,Blue Lacy/Chinese Sharpei,1
2018,Dog,German Shepherd/Australian Kelpie,1
2018,Dog,Yorkshire Terrier/Chihuahua Longhair,1
2018,Dog,German Shepherd/Black Mouth Cur,1
2018,Dog,Chihuahua Longhair/Rat Terrier,1
2018,Dog,Queensland Heeler/Cardigan Welsh Corgi,1
2018,Dog,Dachshund/Whippet,1
2018,Dog,Rat Terrier/Cardigan Welsh Corgi,1
2018,Dog,Australian Kelpie/Pit Bull,1
2018,Dog,Rat Terrier/Lhasa Apso,1
2018,Dog,Beagle/Pit Bull,1
2018,Dog,Redbone Hound/Rhod Ridgeback,1
2018,Dog,Miniature Poodle/Jack Russell Terrier,1
2018,Dog,Anatol Shepherd/German Shorthair Pointer,1
2018,Dog,Border Collie/German Shorthair Pointer,1
2018,Dog,Rottweiler/Australian Kelpie,1
2018,Dog,Miniature Poodle/Maltese,1
2018,Dog,Rottweiler/Siberian Husky,1
2018,Dog,Miniature Poodle/Yorkshire Terrier,1
2018,Dog,Catahoula/German Shepherd,1
2018,Dog,Dandie Dinmont Mix,1
2018,Dog,Shiba Inu Mix,1
2018,Dog,Chihuahua Shorthair/Australian Terrier,1
2018,Dog,American Bulldog/Pit Bull,1
2018,Dog,Miniature Schnauzer/Wire Hair Fox Terrier,1
2018,Dog,Black/Tan Hound/Beagle,1
2018,Dog,Doberman Pinsch/Labrador Retriever,1
2018,Dog,Siberian Husky/Australian Cattle Dog,1
2018,Dog,Neapolitan Mastiff Mix,1
2018,Dog,Silky Terrier Mix,1
2018,Dog,Beagle/Whippet,1
2018,Dog,German Shepherd/Pointer,1
2018,Dog,Norfolk Terrier/Pug,1
2018,Dog,Soft Coated Wheaten Terrier/Yorkshire Terrier,1
2018,Dog,Bullmastiff Mix,1
2018,Dog,St. Bernard Smooth Coat Mix,1
2018,Dog,Papillon,1
2018,Dog,American Eskimo Mix,1
2018,Dog,Parson Russell Terrier/Chihuahua Shorthair,1
2018,Dog,Standard Poodle/Labrador Retriever,1
2018,Dog,Patterdale Terr Mix,1
2018,Dog,Chihuahua Shorthair/Beagle,1
2018,Dog,Pbgv Mix,1
2018,Dog,Standard Schnauzer/Labrador Retriever,1
2018,Dog,Dutch Shepherd/Plott Hound,1
2018,Dog,Tibetan Spaniel/Chihuahua Longhair,1
2018,Dog,Pekingese/Pomeranian,1
2018,Dog,Airedale Terrier/Otterhound,1
2018,Dog,Pembroke Welsh Corgi Mix,1
2018,Dog,Chihuahua Longhair/Cairn Terrier,1
2018,Dog,Chinese Sharpei/Labrador Retriever,1
2018,Dog,Treeing Walker Coonhound Mix,1
2018,Dog,Border Collie/Miniature Pinscher,1
2018,Dog,Vizsla Mix,1
2018,Dog,English Foxhound Mix,1
2018,Dog,Vizsla/Labrador Retriever,1
2018,Dog,Anatol Shepherd,1
2018,Dog,Weimaraner/Labrador Retriever,1
2018,Dog,Bearded Collie Mix,1
2018,Dog,Australian Shepherd/Cardigan Welsh Corgi,1
2018,Dog,Pit Bull/Alaskan Husky,1
2018,Dog,Whippet/German Shepherd,1
2018,Dog,Finnish Spitz Mix,1
2018,Dog,Wire Hair Fox Terrier Mix,1
2018,Dog,Pit Bull/Basset Hound,1
2018,Dog,Pit Bull/Boston Terrier,1
2018,Dog,Yorkshire Terrier/Bruss Griffon,1
2018,Dog,Mastiff/Pit Bull,1
2018,Dog,Yorkshire Terrier/Dachshund,1
2018,Dog,Mexican Hairless Mix,1
2018,Dog,Beagle/Miniature Pinscher,1
2018,Dog,Alaskan Malamute Mix,1
2018,Dog,Golden Retriever/Beagle,1
